PCS ID,ACM ID,DOI,ACM DL URL,YT ID,YT URL,YT tags,YT playlists,YT privacy,YT embed code,Title,Authors,Abstract,Early Release
int116,2725433,http://dx.doi.org/10.1145/2702613.2725433,http://dl.acm.org/citation.cfm?id=2725433,uWbQkTrBQaQ,www.youtube.com/watch?v=uWbQkTrBQaQ,CHI 2015;CHI 2015 Interactivity,CHI 2015 Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/uWbQkTrBQaQ' width='640' height='360' frameborder='0' allowfullscreen='true'/>,The EmotiveModeler: An Emotive Form Design CAD Tool,"Philippa Mothersill, V. Michael Bove Jr.","Whether or not we are experts in the design language of objects, we have an unconscious understanding of the emotional character of their forms.  The EmotiveModeler integrates knowledge about our emotive perception of shapes into a CAD tool that uses descriptive adjectives as an input to aid designers in creating objects that can communicate emotive character.  Through inputting words into the EmotiveModeler UI in the Rhinoceros 3D modeling software, both expert and novice designers can manipulate the design of a bottle to express emotive character through its form.",TRUE
int117,2725434,http://dx.doi.org/10.1145/2702613.2725434,http://dl.acm.org/citation.cfm?id=2725434,9ctpGp1Kuio,www.youtube.com/watch?v=9ctpGp1Kuio,CHI 2015;CHI 2015 Interactivity,CHI 2015 Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/9ctpGp1Kuio' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Remnance of Form: Interactive Narratives through Unexpected Behaviors of a Shadow,"Sang-won Leigh, Asta Roseway, Ann Paradiso, Pattie Maes","Remnance of Form is an interactive installation that explores the dynamic tension between an object and its shadow. By fusing light, projection, and motion technologies, the shadow can now detach itself from its former role. This creates a new narrative that challenges our perception of reality, what’s real and what’s not. Through several playful vignettes, the shadow interacts with viewers’ presence, body posture, and their manipulation of the light source creating the shadow.",TRUE
int124,2725436,http://dx.doi.org/10.1145/2702613.2725436,http://dl.acm.org/citation.cfm?id=2725436,Fwl0Mf41GzE,www.youtube.com/watch?v=Fwl0Mf41GzE,CHI 2015;CHI 2015 Interactivity,CHI 2015 Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/Fwl0Mf41GzE' width='640' height='360' frameborder='0' allowfullscreen='true'/>,EdiPulse: Turning Physical Activity Into Chocolates,"Rohit Ashok Khot, Ryan Pennings, Florian 'Floyd' Mueller","We present EdiPulse that creates 3D printed chocolates displaying cheerful messages using the heart rate data of physical activity. Our work expands the view on representing physical activity data through the use of edible materials such as chocolates, which additionally serves as a hedonic reward for doing the physical activity. Ultimately, with this work, we aim to inspire and guide design thinking on food printing, which we believe opens up new interaction possibilities to support the physical activity experience.",TRUE
int132,2725439,http://dx.doi.org/10.1145/2702613.2725439,http://dl.acm.org/citation.cfm?id=2725439,9yg8xoZQFBM,www.youtube.com/watch?v=9yg8xoZQFBM,CHI 2015;CHI 2015 Interactivity,CHI 2015 Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/9yg8xoZQFBM' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Researcher: A Reading Application Helping the Flow of Research in Tablet and Mobile Phone,"Minjeong Kang, Juhyun Eune","With a growing digital environment, a huge quantity of digital content is being created and distributed quickly. Therefore, people from academia are under pressure to create and study such content. In addition, there are a number of reading applications supporting different functions and diverse platforms, which distract the flow of research. To solve this problem, we created a prototype reading app, Researcher, for the tablet PC and mobile phone, which helps the flow of research by providing cooperation among platforms, seamlessly circulating between consumption and creation of contents, prioritizing contents by context, and holding attention by multimodal input. We conducted an in-depth interview and survey to verify the effectiveness of the features and to find out the appropriate modality of input for the flow of research.",TRUE
int138,2725441,http://dx.doi.org/10.1145/2702613.2725441,http://dl.acm.org/citation.cfm?id=2725441,IBrdQ5DngSY,www.youtube.com/watch?v=IBrdQ5DngSY,CHI 2015;CHI 2015 Interactivity,CHI 2015 Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/IBrdQ5DngSY' width='640' height='360' frameborder='0' allowfullscreen='true'/>,BandSense: Pressure-sensitive Multi-touch Interaction on a Wristband,"Youngseok Ahn, Sungjae Hwang, Hyungook Yoon, Jung-hee Ryu","In this paper, we propose a new interaction technique, called BandSense, which allows pressure-sensitive multi-touch interaction on a wristband. The proposed method provides users with a broader interaction area and higher input expressiveness, enabling a precision interaction with a less occlusion. To illustrate the potential of our approach, we present a series of example applications with several input vocabularies. We also describe the overall architecture of our system. We believe that our technique would greatly help users control a smartwatch easily and conveniently.",TRUE
int139,2725442,http://dx.doi.org/10.1145/2702613.2725442,http://dl.acm.org/citation.cfm?id=2725442,wAAyKGH_Pk4,www.youtube.com/watch?v=wAAyKGH_Pk4,CHI 2015;CHI 2015 Interactivity,CHI 2015 Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/wAAyKGH_Pk4' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Wearable Solution for Industrial Maintenance,"Sam Zheng, Patrik Matos, Cedric Foucault, Siddharth Dasari, Meng Yuan, Stuart Goose","Wearable technology, such as Google Glass, offers potential benefits to engineers in industrial settings. We designed and developed a wearable solution for industrial maintenance, which 1) provides workflow guidance to the user, 2) supports hands-free operation, 3) allows the users to focus on their work, and 4) enables an efficient way for collaborating with a remote expert. The prototype, which was demonstrated at InnoTrans 2014, the largest international trade show for train technology, received positive feedback from many potential users and customers.",TRUE
int143,2725443,http://dx.doi.org/10.1145/2702613.2725443,http://dl.acm.org/citation.cfm?id=2725443,GdQ7GcU217o,www.youtube.com/watch?v=GdQ7GcU217o,CHI 2015;CHI 2015 Interactivity,CHI 2015 Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/GdQ7GcU217o' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Development of Realistic Digital Expression of Human Avatars through Pupillary Responses based on Heart Rate,"Myoung Ju Won, Sangin Park, SungTeac Hwang, Mincheol Whang","The eyes of a virtual human avatar are the fundamental means for communicating language and affective feelings in a virtual environment. For this purpose, this study evaluates user's visual feeling according to the changes pupillary responses based on the heart rate for a representing a human avatar; this is considered as a new factor for representing a realistic avatar. We construct a human avatar in which the pupillary response is delivered real-time based on the heart rate. The results can be regarded as the basis for designing a realistic human avatar system by supporting a new visual realistic representing factor.",TRUE
int144,2725444,http://dx.doi.org/10.1145/2702613.2725444,http://dl.acm.org/citation.cfm?id=2725444,8OKSZlWIFp8,www.youtube.com/watch?v=8OKSZlWIFp8,CHI 2015;CHI 2015 Interactivity,CHI 2015 Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/8OKSZlWIFp8' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Waving Authentication: Your Smartphone Authenticate You on Motion Gesture,"Feng Hong, Meiyu Wei, Shujuan You, Yuan Feng, Zhongwen Guo","User authentication is important to protect sensitive and private information for smartphone users. \ We propose Waving Authentication (WA) which is a motion gesture authentication system based on accelerometer. WA utilizes eight distinguishing features hiding in the acceleration traces of motion gestures and exploits one-class Support Vector Machine for classification. It is insusceptible to shoulder surfing attacks. In the interactivity, we first \ provide two exhibitors' phones for audiences to try intruding WA by all kinds of waving. And we present our WA app to the audience smartphones, letting the phone to recognize their owners on audiences motion gesture.",TRUE
int145,2725445,http://dx.doi.org/10.1145/2702613.2725445,http://dl.acm.org/citation.cfm?id=2725445,68tlooOilto,www.youtube.com/watch?v=68tlooOilto,CHI 2015;CHI 2015 Interactivity,CHI 2015 Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/68tlooOilto' width='640' height='360' frameborder='0' allowfullscreen='true'/>,Data Transmission Method for Mobile Phone Using Groove Scan Code,"Junbong Song, Hyunwoo Bang","A new mobile phone data-transmit method, groove scan code, is suggested for transmitting low-size data. As groove scan code uses audible collision sound generated by scanning on pre-encoded groove pattern as a data source, it can be implemented at minimum cost. By decoding the scanning sound, the original data can be transferred to mobile phone. Through the feasibility tests, we achieved an acceptable data decoding success rate and transmitting speed. The usability and intuitiveness are scored through user interviews.",TRUE
int147,2725446,http://dx.doi.org/10.1145/2702613.2725446,http://dl.acm.org/citation.cfm?id=2725446,G2l06c0eHVQ,www.youtube.com/watch?v=G2l06c0eHVQ,CHI 2015;CHI 2015 Interactivity,CHI 2015 Video Previews,private,<iframe type='text/html' src='http://www.youtube.com/embed/G2l06c0eHVQ' width='640' height='360' frameborder='0' allowfullscreen='true'/>,NOISA: A Novel Intelligent System Facilitating Smart Interaction,"Koray Tahiro_lu, Thomas Svedström, Valtteri Wikström","In this paper, we describe NOISA (Network of Intelligent Sonic Agents). NOISA is an intelligent system that acts to maintain and deepen the user’s engagement with digital artefacts by learning from the user’s actions and behavioural patterns in the moment of interaction. It facilitates a smart interaction by monitoring user’s bodily movements, facial expressions and control inputs. We present our model and system in a musical context, interfaced with our digital musical instrument (DMI). Our concept can be further extended to possible application areas in Human Computer Interaction (HCI) research field.",TRUE
